"logFC","AveExpr","t","P.Value","adj.P.Val","B","CHEM_ID","Original_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","COMP_ID_1","COMP_ID_2","COMP_ID_3","LIB_ID_1","LIB_ID_2","LIB_ID_3","CHRO_LIB_ENTRY_ID_1","CHRO_LIB_ENTRY_ID_2","CHRO_LIB_ENTRY_ID_3","PLATFORM_1","PLATFORM_2","PLATFORM_3","CHRO_LIB_ENTRY_ID","COMP_ID","LIB_ID","PLATFORM"
-0.00442967331728402,-0.0675805544936191,-0.111889811826338,0.910951429132431,0.970763705939064,-6.02248879143352,100000580,"100000580","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1259,"NAMED","MPCAJMNYNOGXPB-SLPGGIOYSA-N","O[C@@H]1[C@@H](CO)OC[C@H](O)[C@H]1O","1,5-anhydroglucitol (1,5-AG)","1,5-anhydroglucitol (1,5-AG)","154-58-5",NA,"HMDB0002712","C07326",64960,NA,NA,NA,20675,20675,20675,209,209,209,123293,123293,123293,"Neg","Neg","Neg",123293,20675,209,"Neg"
-0.0126210024559554,-0.42249052286298,-0.105538383978985,0.915986934721349,0.970763705939064,-6.02314116086843,100006651,"100006651","Xenobiotics","Food Component/Plant",5358,"NAMED","VFMNSFWBDMRNLJ-UHFFFAOYSA-N","OC(CC1C(CCC)C1)=O","trans-3,4-methyleneheptanoate","trans-3,4-methyleneheptanoate",NA,NA,NA,NA,NA,NA,NA,NA,53026,53026,53026,209,209,209,166148,166148,166148,"Neg","Neg","Neg",166148,53026,209,"Neg"
0.00625693908884137,0.00566839764904084,0.104071868103606,0.917150098127508,0.970763705939064,-6.02328637415833,100010896,"100010896","Nucleotide","Pyrimidine Metabolism, Uracil containing",4426,"NAMED","SXUXMRMBWZCMEN-ZOQUXTDFSA-N","CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(NC2=O)=O)CO)O","2'-O-methyluridine","2'-O-methyluridine","2140-76-3",92343,"HMDB0240328",NA,102212,NA,NA,NA,57655,57655,57655,209,209,209,212709,212709,212709,"Neg","Neg","Neg",212709,57655,209,"Neg"
0.0156812523825451,-0.529748169197401,0.103430873932877,0.91765855705897,0.970763705939064,-6.02334920677973,100000453,"100000453","Xenobiotics","Xanthine Metabolism",4796,"NAMED","QUNWUDVFRNGTCO-UHFFFAOYSA-N","O=C(N2C)NC1=C(N(C)C=N1)C2=O","paraxanthine","paraxanthine","611-59-6",4525,"HMDB0001860","C13747",4687,NA,NA,NA,18254,18254,18254,209,209,209,124653,124653,124653,"Neg","Neg","Neg",124653,18254,209,"Neg"
-0.010364210702569,-0.177720321356749,-0.099350912904156,0.920895707346303,0.970763705939064,-6.0237400410323,100021478,"100021478","Amino Acid","Histidine Metabolism",96,"NAMED","MXETUSMIYKMMAT-UHFFFAOYSA-N","CN1C=NC=C1CC(O)C(O)=O","1-methyl-5-imidazolelactate","1-methyl-5-imidazolelactate","2022510-60-5",65563369,NA,NA,NA,NA,NA,NA,64596,64596,64596,209,209,209,238814,238814,238814,"Neg","Neg","Neg",238814,64596,209,"Neg"
0.00634965041659008,-0.395042635798498,0.0761379303753283,0.939336936624623,0.98136286991417,-6.02566441800012,100021472,"100021472","Amino Acid","Phenylalanine Metabolism",148,"NAMED","CWAGPBPLOYGROC-UHFFFAOYSA-N","OC(CCC(NC(CC1=CC=CC=C1)C(O)=O)=O)=O","N-succinyl-phenylalanine","N-succinyl-phenylalanine",NA,2384788,NA,NA,3131586,NA,NA,NA,63855,63855,63855,209,209,209,223466,223466,223466,"Neg","Neg","Neg",223466,63855,209,"Neg"
0.00507049860924606,0.126374471950041,0.0758519855860402,0.939564325550846,0.98136286991417,-6.02568494891808,1025,"1025","Amino Acid","Lysine Metabolism",134,"NAMED","HXEACLLIILLPRG-UHFFFAOYSA-N","OC(C1NCCCC1)=O","pipecolate","pipecolate","4043-87-2",NA,"HMDB0000070",NA,NA,NA,NA,NA,1444,1444,1444,400,400,400,155369,155369,155369,"Pos Early","Pos Early","Pos Early",155369,1444,400,"Pos Early"
-0.00837108613978343,-0.22974747645407,-0.0740053949394001,0.941032888958793,0.98136286991417,-6.02581567441665,100001868,"100001868","Xenobiotics","Food Component/Plant",5295,"NAMED","KFDHKOFCRYUXLA-UHFFFAOYSA-N","C=CCC1=CC=C(OS(=O)(O)=O)C=C1","4-allylphenol sulfate","4-allylphenol sulfate",NA,NA,"HMDB0170765",NA,66633409,NA,NA,NA,37181,37181,37181,209,209,209,144354,144354,144354,"Neg","Neg","Neg",144354,37181,209,"Neg"
0.00331852862497106,-0.184428909706809,0.0612388030553642,0.951191182220537,0.98842642422917,-6.02663132845176,100006065,"100006065","Peptide","Dipeptide",803,"NAMED","XLUAWXQORJEMBD-UHFFFAOYSA-N","O=C(C(C(C)C)N([H])C1=O)N2C1CCC2","cyclo(pro-val)","cyclo(pro-val)","2854-40-2",89376,"HMDB0240493",NA,98951,NA,NA,NA,49795,49795,49795,400,400,400,161671,161671,161671,"Pos Early","Pos Early","Pos Early",161671,49795,400,"Pos Early"
-0.00281305534835785,0.0239200923479738,-0.0538747928040042,0.957054402459049,0.990992501837029,-6.02703178412021,100022482,"100022482","Amino Acid","Lactoyl Amino Acid",646,"NAMED",NA,"OC([C@@H](NC([C@H](C)O)=O)CC1=CC=CC=C1)=O","N-lactoyl phenylalanine","N-lactoyl phenylalanine","183241-73-8",NA,"HMDB0062175",NA,NA,NA,NA,NA,64881,64881,64881,209,209,209,240092,240092,240092,"Neg","Neg","Neg",240092,64881,209,"Neg"
