"logFC","AveExpr","t","P.Value","adj.P.Val","B","CHEM_ID","Original_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","COMP_ID_1","COMP_ID_2","COMP_ID_3","LIB_ID_1","LIB_ID_2","LIB_ID_3","CHRO_LIB_ENTRY_ID_1","CHRO_LIB_ENTRY_ID_2","CHRO_LIB_ENTRY_ID_3","PLATFORM_1","PLATFORM_2","PLATFORM_3","CHRO_LIB_ENTRY_ID","COMP_ID","LIB_ID","PLATFORM","effect_size","hedges_g"
-0.187577774336476,-0.0631117231452062,-1.86654803537598,0.0625022404820718,0.571655686311388,-4.34801794620502,100021261,"100021261","Peptide","Dipeptide Derivative",672,"NAMED","JCCZCUUYYHWRGX-UHFFFAOYSA-N","NC(CC(C)C)C(N1C(C(O)=O)CC(O)C1)=O","leucylhydroxyproline*","leucylhydroxyproline*",NA,20170035,"HMDB0028930",NA,20847829,NA,NA,NA,63052,63052,63052,400,400,400,221645,221645,221645,"Pos Early","Pos Early","Pos Early",221645,63052,400,"Pos Early",-0.20909139532733,-0.208602483257196
0.443906303527365,0.27301068333259,1.86299838421539,0.0630009441397767,0.571655686311388,-4.35419001153089,100006116,"100006116","Xenobiotics","Benzoate Metabolism",4749,"NAMED",NA,"O=C(OC)C1=CC=C(OS(=O)(O)=O)C=C1","methyl-4-hydroxybenzoate sulfate","methyl-4-hydroxybenzoate sulfate",NA,NA,"HMDB0168668",NA,NA,NA,NA,NA,48429,48429,48429,209,209,209,155073,155073,155073,"Neg","Neg","Neg",155073,48429,209,"Neg",0.208693762102775,0.208205779806354
0.125252847148139,-0.128949904878945,1.84274067853534,0.0659105289273849,0.571655686311388,-4.38919187305606,100002462,"100002462","Amino Acid","Lysine Metabolism",123,"NAMED","OWGKYELXGFKIHH-MYLOADSESA-N","O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)OC1OC(CCC(N)C(O)=O)CN","5-(galactosylhydroxy)-lysine","5-(galactosylhydroxy)-lysine","32448-36-5",NA,"HMDB0242167",NA,66995551,NA,NA,NA,43582,43582,43582,400,400,400,208402,208402,208402,"Pos Early","Pos Early","Pos Early",208402,43582,400,"Pos Early",0.206424486484632,0.205941810366585
-0.277278325569872,-0.45468844813252,-1.83830210122452,0.0665626484061206,0.571655686311388,-4.39681054440365,100020259,"100020259","Partially Characterized Molecules","Partially Characterized Molecules",6709,"NAMED",NA,NA,"glutamine conjugate of C7H12O2*","glutamine conjugate of C7H12O2*",NA,NA,NA,NA,NA,NA,NA,NA,63658,63658,63658,209,209,209,223041,223041,223041,"Neg","Neg","Neg",223041,63658,209,"Neg",-0.205927275426787,-0.205445761922282
-0.247430328956127,-0.351004817642905,-1.79554697994527,0.0731211842994123,0.607244782199751,-4.46926949090792,100001400,"100001400","Xenobiotics","Xanthine Metabolism",4799,"NAMED","QFDRTQONISXGJA-UHFFFAOYSA-N","CN1C(NC(N2)=C(C1=O)NC2=O)=O","1-methylurate","1-methylurate","708-79-2",62926,"HMDB0003099","C16359",69726,NA,NA,NA,34395,34395,34395,400,400,400,156098,156098,156098,"Pos Early","Pos Early","Pos Early",156098,34395,400,"Pos Early",-0.201137831064126,-0.20066751657216
-0.279549465540639,-0.506448614561387,-1.76666333258013,0.0778450673805715,0.607244782199751,-4.51726686586832,100001399,"100001399","Xenobiotics","Xanthine Metabolism",4802,"NAMED","NOFNCLGCUJJPKU-UHFFFAOYSA-N","CN1C(NC(N2)=C(C1=O)N(C)C2=O)=O","1,7-dimethylurate","1,7-dimethylurate","33868-03-0",82720,"HMDB0011103","C16356",91611,NA,NA,NA,34400,34400,34400,209,209,209,126924,126924,126924,"Neg","Neg","Neg",126924,34400,209,"Neg",-0.197902274295557,-0.197439525407882
-0.0875666440667087,-0.0810428993849325,-1.76453367910983,0.0782030148822288,0.607244782199751,-4.52077538099702,338,"338","Xenobiotics","Food Component/Plant",5011,"NAMED","RGHNJXZEOKUKBD-SQOUGZDYSA-N","OC([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)=O","gluconate","gluconate","527-07-1",10240,"HMDB0000625","C00257",106903085666,NA,NA,NA,587,587,587,305,305,305,147098,147098,147098,"Polar","Polar","Polar",147098,587,305,"Polar",-0.197663709732937,-0.197201518673546
0.277227983848981,-0.115845014376702,1.75201351560537,0.080334633936276,0.607244782199751,-4.54131728321695,100001296,"100001296","Xenobiotics","Food Component/Plant",5270,"NAMED","CMUNUTVVOOHQPW-LURJTMIESA-N","C[N+]1(C)[C@H]([C@@]([O-])=O)CCC1","stachydrine","stachydrine","4136-37-2",103115,"HMDB0004827","C10172",115244,NA,NA,NA,34384,34384,34384,400,400,400,156088,156088,156088,"Pos Early","Pos Early","Pos Early",156088,34384,400,"Pos Early",0.196261196426417,0.195802284821367
0.0885529743385758,0.158746941666284,1.74755754657212,0.0811046113211996,0.607244782199751,-4.54859334432434,100001266,"100001266","Amino Acid","Urea cycle; Arginine and Proline Metabolism",508,"NAMED","SNEIUMQYRCDYCH-LURJTMIESA-N","O=C(O)[C@@H](NC(C)=O)CCCNC(N)=N","N-acetylarginine","N-acetylarginine","155-84-0",60752,"HMDB0004620","C02562",67427,NA,NA,NA,33953,33953,33953,400,400,400,156051,156051,156051,"Pos Early","Pos Early","Pos Early",156051,33953,400,"Pos Early",0.195762037141449,0.19530429270542
-0.293772797472238,-0.396193642509725,-1.71628368582443,0.0866791425266353,0.618267077098698,-4.5991445027934,100001397,"100001397","Xenobiotics","Xanthine Metabolism",4804,"NAMED","BYXCFUMGEBZDDI-UHFFFAOYSA-N","CN(C(N1C)=O)C(NC2=O)=C(N2C)C1=O","1,3,7-trimethylurate","1,3,7-trimethylurate","5415-44-1",71754,"HMDB0002123","C16361",79437,NA,NA,NA,34404,34404,34404,209,209,209,126930,126930,126930,"Neg","Neg","Neg",126930,34404,209,"Neg",-0.19225872779335,-0.191809175039352
